1059977916	20220824	202208	2022	2022.6411	BRA	BRAZIL	BRA								MIL	CAPTAIN						MIL			1	046	046	04	1	7.0	2	1	2	2.64550264550264	4	Sorocaba, SãPaulo, Brazil	BR	BR27	11562	-23.5133	-47.5064	10942915	4	Sorocaba, SãPaulo, Brazil	BR	BR27	11562	-23.5133	-47.5064	10942915	4	Sorocaba, SãPaulo, Brazil	BR	BR27	11562	-23.5133	-47.5064	10942915	20220824133000	https://www.fastcasual.com/news/dickeys-takes-2nd-in-brazilian-barbecue-contest/
1059977917	20220824	202208	2022	2022.6411	BRAMIL	BRAZIL	BRA					MIL			BRA	BRAZIL	BRA								1	046	046	04	1	7.0	2	1	2	2.64550264550264	4	Sorocaba, SãPaulo, Brazil	BR	BR27	11562	-23.5133	-47.5064	10942915	4	Sorocaba, SãPaulo, Brazil	BR	BR27	11562	-23.5133	-47.5064	10942915	4	Sorocaba, SãPaulo, Brazil	BR	BR27	11562	-23.5133	-47.5064	10942915	20220824133000	https://www.fastcasual.com/news/dickeys-takes-2nd-in-brazilian-barbecue-contest/
1059977918	20220824	202208	2022	2022.6411	BRB	BARBADIAN	BRB								GOV	GOVERNMENT						GOV			1	101	101	10	3	-5.0	2	1	2	-3.3112582781457	1	Barbados	BB	BB		13.166667	-59.533333	BB	1	Barbados	BB	BB		13.166667	-59.533333	BB	1	Barbados	BB	BB		13.166667	-59.533333	BB	20220824133000	https://barbadostoday.bb/2022/08/24/bteditorial-keeping-the-republic-from-going-bananas-with-fiscal-mismanagement/
1059977919	20220824	202208	2022	2022.6411	BRB	BARBADOS	BRB								LEG	PARLIAMENT						LEG			0	010	010	01	1	0.0	2	1	2	-3.3112582781457	1	Barbados	BB	BB		13.166667	-59.533333	BB	1	Barbados	BB	BB		13.166667	-59.533333	BB	1	Barbados	BB	BB		13.166667	-59.533333	BB	20220824133000	https://barbadostoday.bb/2022/08/24/bteditorial-keeping-the-republic-from-going-bananas-with-fiscal-mismanagement/
1059977920	20220824	202208	2022	2022.6411	BRBGOV	BARBADOS	BRB					GOV			GOV	ADMINISTRATION						GOV			0	020	020	02	1	3.0	1	1	1	-3.3112582781457	1	Barbados	BB	BB		13.166667	-59.533333	BB	1	Barbados	BB	BB		13.166667	-59.533333	BB	1	Barbados	BB	BB		13.166667	-59.533333	BB	20220824133000	https://barbadostoday.bb/2022/08/24/bteditorial-keeping-the-republic-from-going-bananas-with-fiscal-mismanagement/
1059977921	20220824	202208	2022	2022.6411	BUS	COMPANY						BUS													0	020	020	02	1	3.0	10	1	10	2.39179954441913	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220824133000	https://www.finanznachrichten.de/nachrichten-2022-08/56887869-treasure-shipwreck-recovery-inc-treasure-shipwreck-recovery-announces-opening-of-public-shares-offering-200.htm
1059977922	20220824	202208	2022	2022.6411	BUS	BANK						BUS													1	041	041	04	1	1.0	10	1	10	0	4	Midlands, Leicestershire, United Kingdom	UK	UKH5	40119	52.75	-1.5	-2603074	0								4	Midlands, Leicestershire, United Kingdom	UK	UKH5	40119	52.75	-1.5	-2603074	20220824133000	https://www.derbytelegraph.co.uk/whats-on/shopping/jet2-gives-covid-test-warning-7502244
1059977923	20220824	202208	2022	2022.6411	BUS	COMPANY						BUS													1	050	050	05	1	3.5	5	1	5	0.549450549450547	4	Berezan, Odes'ka Oblast, Ukraine	UP	UP17	28558	46.5692	30.4329	-1035398	0								4	Berezan, Odes'ka Oblast, Ukraine	UP	UP17	28558	46.5692	30.4329	-1035398	20220824133000	https://en.interfax.com.ua/news/economic/854188.html
1059977924	20220824	202208	2022	2022.6411	BUS	TANKER						BUS													1	062	062	06	2	7.4	5	1	5	4.05405405405406	1	Singapore	SN	SN		1.366667	103.8	SN	0								1	Singapore	SN	SN		1.366667	103.8	SN	20220824133000	https://www.offshore-energy.biz/fsl-trust-sets-sights-on-expansion-into-floating-and-offshore-energy/
1059977925	20220824	202208	2022	2022.6411	BUS	COMPANY						BUS													0	071	071	07	2	7.4	3	1	3	1.17252931323283	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20220824133000	https://www.courier-journal.com/story/news/local/2022/08/24/new-hotel-proposed-intersection-near-kfc-yum-center/65415956007/
1059977926	20220824	202208	2022	2022.6411	BUS	BANK						BUS													0	073	073	07	2	7.4	10	1	10	-1.13636363636364	5	Aberdeenshire, Aberdeenshire, United Kingdom	UK	UKT6	40171	57.1667	-2.66667	-2587759	0								5	Aberdeenshire, Aberdeenshire, United Kingdom	UK	UKT6	40171	57.1667	-2.66667	-2587759	20220824133000	https://www.pressandjournal.co.uk/fp/opinion/columnists/4697023/cost-of-living-pets-sspca-sharon-comrie-opinion/
1059977927	20220824	202208	2022	2022.6411	BUS	BUSINESS						BUS													1	084	084	08	2	7.0	2	1	2	0.325732899022801	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20220824133000	https://siouxcityjournal.com/news/local/nebraska-indian-community-college-omaha-tribe-to-receive-nearly-5m-to-put-toward-internet-access/article_88c88872-7ab9-5a0e-9351-3959e0597f2c.html
1059977928	20220824	202208	2022	2022.6411	BUS	COMPANY						BUS													1	111	111	11	3	-2.0	2	1	2	4.87444608567208	4	Nalagarh, Himachal Pradesh, India	IN	IN11	17832	31.05	76.7167	-2105493	0								4	Nalagarh, Himachal Pradesh, India	IN	IN11	17832	31.05	76.7167	-2105493	20220824133000	https://www.heraldglobe.com/news/272664614/tvs-motor-company-announces-investment-in-formula-1-driver-narain-karthikeyan-start-up-drivex
1059977929	20220824	202208	2022	2022.6411	BUS	BUSINESS						BUS													1	111	111	11	3	-2.0	5	1	5	3.7037037037037	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	0								4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20220824133000	https://www.c-mw.net/ibtm-world-2022-to-focus-on-culture-creation/
1059977930	20220824	202208	2022	2022.6411	BUS	COMPANY						BUS													1	111	111	11	3	-2.0	3	1	3	4.87444608567208	1	Switzerland	SZ	SZ		47	8	SZ	0								1	Switzerland	SZ	SZ		47	8	SZ	20220824133000	https://www.heraldglobe.com/news/272664614/tvs-motor-company-announces-investment-in-formula-1-driver-narain-karthikeyan-start-up-drivex
1059977931	20220824	202208	2022	2022.6411	BUS	BANK						BUS													0	112	112	11	3	-2.0	3	1	3	1.01694915254237	4	Osogbo, Osun, Nigeria	NI	NI42	23012	7.76667	4.56667	-2024228	0								4	Osogbo, Osun, Nigeria	NI	NI42	23012	7.76667	4.56667	-2024228	20220824133000	https://www.pulse.ng/news/local/osun-election-police-officers-appeal-to-ig-for-not-receiving-duty-allowance/fm71lwg
1059977932	20220824	202208	2022	2022.6411	BUS	AEROSPACE						BUS													0	120	120	12	3	-4.0	2	1	2	-1.90597204574333	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20220824133000	https://www.forbes.com/sites/craighooper/2022/08/24/new-contract-resolves-labor-standoff-at-iowa-army-ammunition-plant/
1059977933	20220824	202208	2022	2022.6411	BUS	AEROSPACE						BUS													0	120	120	12	3	-4.0	8	1	8	-1.90597204574333	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	0								1	Ukraine	UP	UP		49	32	UP	20220824133000	https://www.forbes.com/sites/craighooper/2022/08/24/new-contract-resolves-labor-standoff-at-iowa-army-ammunition-plant/
1059977934	20220824	202208	2022	2022.6411	BUS	BUSINESS						BUS													0	180	180	18	4	-9.0	5	1	5	-1.28956623681125	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20220824133000	https://markets.buffalonews.com/buffnews/article/bizwire-2022-8-24-the-nation-state-of-cyber-64-of-businesses-suspect-theyve-been-targeted-or-impacted-by-nation-state-attacks
1059977935	20220824	202208	2022	2022.6411	BUS	AEROSPACE						BUS			BUSLAB	AEROSPACE						BUS	LAB		0	020	020	02	1	3.0	10	1	10	-1.90597204574333	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20220824133000	https://www.forbes.com/sites/craighooper/2022/08/24/new-contract-resolves-labor-standoff-at-iowa-army-ammunition-plant/
1059977936	20220824	202208	2022	2022.6411	BUS	COMPANY						BUS			BUSMED	COMPANY						BUS	MED		1	042	042	04	1	1.9	5	1	5	1.88679245283019	0								0								0								20220824133000	https://www.directorstalkinterviews.com/fmc-corporation---consensus-indicates-potential-22.2-upside/4121079165
1059977937	20220824	202208	2022	2022.6411	BUS	COMPANY						BUS			CAN	BRITISH COLUMBIA	CAN								1	071	071	07	2	7.4	2	1	2	7.10382513661202	4	Freeport, Nova Scotia, Canada	CA	CA07	12625	44.2667	-66.3167	-564975	4	Freeport, Nova Scotia, Canada	CA	CA07	12625	44.2667	-66.3167	-564975	4	Freeport, Nova Scotia, Canada	CA	CA07	12625	44.2667	-66.3167	-564975	20220824133000	https://www.wallstreet-online.de/nachricht/15854415-amarc-makes-substantial-progress-with-drilling-and-surface-surveys-at-its-joy-copper-gold-district
1059977938	20220824	202208	2022	2022.6411	BUS	BUSINESS						BUS			CVL	RESIDENTS						CVL			1	042	042	04	1	1.9	10	1	10	2.12765957446809	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20220824133000	https://www.fltimes.com/briefs/around_town/town-of-geneva-committee-to-meet/article_7e272a1b-4d45-5028-a233-02872442c726.html
1059977939	20220824	202208	2022	2022.6411	BUS	BUSINESS						BUS			CVL	RESIDENTS						CVL			1	043	043	04	1	2.8	10	1	10	2.12765957446809	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20220824133000	https://www.fltimes.com/briefs/around_town/town-of-geneva-committee-to-meet/article_7e272a1b-4d45-5028-a233-02872442c726.html
1059977940	20220824	202208	2022	2022.6411	BUS	BUSINESS						BUS			EDU	COLLEGE						EDU			1	042	042	04	1	1.9	10	1	10	-0.3584229390681	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220824133000	https://www.zanesvilletimesrecorder.com/story/news/education/2022/08/24/hocking-college-takes-on-higher-education-industry-challenges/65415660007/
1059977941	20220824	202208	2022	2022.6411	BUS	COMPANY						BUS			GBR	UNITED KINGDOM	GBR								1	040	040	04	1	1.0	2	1	2	3.4910783553142	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220824133000	https://startups.co.uk/entrepreneurs/startups-100-distributed/
1059977942	20220824	202208	2022	2022.6411	BUS	COMPANY						BUS			GBR	BRITISH	GBR								1	071	071	07	2	7.4	6	1	6	7.10382513661202	4	Freeport, Nova Scotia, Canada	CA	CA07	12625	44.2667	-66.3167	-564975	4	Freeport, Nova Scotia, Canada	CA	CA07	12625	44.2667	-66.3167	-564975	4	Freeport, Nova Scotia, Canada	CA	CA07	12625	44.2667	-66.3167	-564975	20220824133000	https://www.wallstreet-online.de/nachricht/15854415-amarc-makes-substantial-progress-with-drilling-and-surface-surveys-at-its-joy-copper-gold-district
1059977943	20220824	202208	2022	2022.6411	BUS	COMPANY						BUS			GBR	UNITED KINGDOM	GBR								1	111	111	11	3	-2.0	2	1	2	4.87444608567208	4	Nalagarh, Himachal Pradesh, India	IN	IN11	17832	31.05	76.7167	-2105493	4	Nalagarh, Himachal Pradesh, India	IN	IN11	17832	31.05	76.7167	-2105493	4	Nalagarh, Himachal Pradesh, India	IN	IN11	17832	31.05	76.7167	-2105493	20220824133000	https://www.heraldglobe.com/news/272664614/tvs-motor-company-announces-investment-in-formula-1-driver-narain-karthikeyan-start-up-drivex
1059977944	20220824	202208	2022	2022.6411	BUS	COMPANY						BUS			GBR	UNITED KINGDOM	GBR								1	111	111	11	3	-2.0	3	1	3	4.87444608567208	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20220824133000	https://www.heraldglobe.com/news/272664614/tvs-motor-company-announces-investment-in-formula-1-driver-narain-karthikeyan-start-up-drivex
1059977945	20220824	202208	2022	2022.6411	BUS	INDUSTRY						BUS			GOV	GOVERNMENT						GOV			1	010	010	01	1	0.0	10	1	10	-5.55555555555555	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	20220824133000	https://www.theafricareport.com/232048/will-zimbabwe-sell-its-ailing-airline/
1059977946	20220824	202208	2022	2022.6411	BUS	BUSINESS						BUS			GOV	GOVERNMENT						GOV			0	060	060	06	2	6.0	10	1	10	-0.59952038369304	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220824133000	https://shelterislandreporter.timesreview.com/2022/08/24/shelter-island-comprehensive-plan-committee-member-says-its-independence-is-compromised-town-attorney-denies-charge/
1059977947	20220824	202208	2022	2022.6411	BUS	COMMERCIAL BANK						BUS			GOV	PRIME MINISTER						GOV			0	071	071	07	2	7.4	2	1	2	-5.25821596244131	4	Mingora, North-West Frontier, Pakistan	PK	PK03	40350	34.7758	72.3625	-2769132	4	Mingora, North-West Frontier, Pakistan	PK	PK03	40350	34.7758	72.3625	-2769132	4	Mingora, North-West Frontier, Pakistan	PK	PK03	40350	34.7758	72.3625	-2769132	20220824133000	https://www.dawn.com/news/1706567/ecp-postpones-second-phase-of-local-govt-polls-in-karachi-hyderabad-due-to-heavy-rains
1059977948	20220824	202208	2022	2022.6411	BUS	BOSS						BUS			KEN	KENYAN	KEN								0	020	020	02	1	3.0	4	1	4	-6.65322580645161	4	Nanyuki, Rift Valley, Kenya	KE	KE08	18585	0.016667	37.0728	-2258391	4	Nanyuki, Rift Valley, Kenya	KE	KE08	18585	0.016667	37.0728	-2258391	4	Nanyuki, Rift Valley, Kenya	KE	KE08	18585	0.016667	37.0728	-2258391	20220824133000	https://allafrica.com/stories/202208240447.html
1059977949	20220824	202208	2022	2022.6411	BUS	COMPANIES						BUS			LAB	EMPLOYEE						LAB			1	111	111	11	3	-2.0	5	1	5	9.55056179775281	0								0								0								20220824133000	https://www.wallstreet-online.de/nachricht/15854403-superior-group-of-companies-expands-financial-flexibility-with-new-credit-facilities
1059977950	20220824	202208	2022	2022.6411	BUS	COMPANY						BUS			NOR	NORWEGIAN	NOR								1	031	031	03	1	5.2	10	1	10	1.94174757281553	4	Alvheim, Hedmark, Norway	NO	NO06	23223	61.5	11.0333	-251100	4	Alvheim, Hedmark, Norway	NO	NO06	23223	61.5	11.0333	-251100	4	Alvheim, Hedmark, Norway	NO	NO06	23223	61.5	11.0333	-251100	20220824133000	http://www.oedigital.com/news/498962-semco-maritime-s-offshore-workforce-for-aker-bp-s-norwegian-oil-fields
1059977951	20220824	202208	2022	2022.6411	BUS	BUSINESS						BUS			SPY	INTELLIGENCE INFORMATION						SPY			0	060	060	06	2	6.0	1	1	1	-9.15492957746479	4	Yekaterinburg, Sverdlovskaya Oblast', Russia	RS	RS71	25100	56.8575	60.6125	-3040171	4	Yekaterinburg, Sverdlovskaya Oblast', Russia	RS	RS71	25100	56.8575	60.6125	-3040171	4	Yekaterinburg, Sverdlovskaya Oblast', Russia	RS	RS71	25100	56.8575	60.6125	-3040171	20220824133000	https://www.albawaba.com/node/russian-opposition-leader-arrested-spying-ukraine-1488567
1059977952	20220824	202208	2022	2022.6411	BUS	BUSINESS						BUS			SPY	INTELLIGENCE INFORMATION						SPY			0	060	060	06	2	6.0	2	1	2	-9.15492957746479	4	Yekaterinburg, Sverdlovskaya Oblast', Russia	RS	RS71	25100	56.8575	60.6125	-3040171	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220824133000	https://www.albawaba.com/node/russian-opposition-leader-arrested-spying-ukraine-1488567
1059977953	20220824	202208	2022	2022.6411	BUS	BUSINESS						BUS			SPY	INTELLIGENCE INFORMATION						SPY			0	060	060	06	2	6.0	6	1	6	-9.15492957746479	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220824133000	https://www.albawaba.com/node/russian-opposition-leader-arrested-spying-ukraine-1488567
1059977954	20220824	202208	2022	2022.6411	BUS	AIRLINE						BUS			USA	WASHINGTON	USA								1	036	036	03	1	4.0	10	1	10	0.70671378091873	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220824133000	https://www.routesonline.com/news/29/breaking-news/298532/play-adds-fourth-us-destination/
1059977955	20220824	202208	2022	2022.6411	BUS	PRODUCER						BUS			USA	MAINE	USA								1	180	180	18	4	-9.0	3	1	3	-4.22885572139304	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20220824133000	https://www.wmtw.com/article/police-seek-suspects-assault-child-maine-playground/40966521
1059977956	20220824	202208	2022	2022.6411	BUSBUS	PRODUCER						BUS	BUS		GBR	UNITED KINGDOM	GBR								0	051	051	05	1	3.4	5	1	5	0.9273570324575	4	Tolmount, United Kingdom (general), United Kingdom	UK	UK00	40177	56.9	-3.3	-2609943	4	Tolmount, United Kingdom (general), United Kingdom	UK	UK00	40177	56.9	-3.3	-2609943	4	Tolmount, United Kingdom (general), United Kingdom	UK	UK00	40177	56.9	-3.3	-2609943	20220824133000	https://www.proactiveinvestors.co.uk/companies/news/990895/uk-companies-hike-gas-production-as-russia-fuel-imports-cut-to-zero-990895.html
1059977957	20220824	202208	2022	2022.6411	BUSMED	COMPANY						BUS	MED		BUS	COMPANY						BUS			1	043	043	04	1	2.8	5	1	5	1.88679245283019	0								0								0								20220824133000	https://www.directorstalkinterviews.com/fmc-corporation---consensus-indicates-potential-22.2-upside/4121079165
1059977958	20220824	202208	2022	2022.6411	BUSMED	CORPORATION						BUS	MED		PAK	PAKISTAN	PAK								1	010	010	01	1	0.0	3	1	3	-3.47129506008011	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	20220824133000	https://www.bignewsnetwork.com/news/272664677/pak-military-establishment-transformed-country-into-prison-like-system-says-pak-rights-activist-sanna-ejaz
1059977959	20220824	202208	2022	2022.6411	BUSMED	CORPORATION						BUS	MED		PAKMED	PAKISTAN	PAK					MED			1	190	190	19	4	-10.0	6	1	6	-3.47129506008011	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	20220824133000	https://www.bignewsnetwork.com/news/272664677/pak-military-establishment-transformed-country-into-prison-like-system-says-pak-rights-activist-sanna-ejaz
1059977960	20220824	202208	2022	2022.6411	BWA	GABORONE	BWA																		1	043	043	04	1	2.8	10	1	10	-4.81099656357389	4	Gaborone, South East, Botswana	BC	BC09	6330	-24.6464	25.9119	-1397372	0								4	Gaborone, South East, Botswana	BC	BC09	6330	-24.6464	25.9119	-1397372	20220824133000	https://www.idsnews.com/article/2022/08/iu-should-have-a-better-public-health-response-to-monkeypox-than-covid-19
1059977961	20220824	202208	2022	2022.6411	CAN	CANADA	CAN																		0	051	051	05	1	3.4	8	1	8	2.65734265734266	4	Point Tupper, Nova Scotia, Canada	CA	CA07	12634	45.6	-61.3667	-571459	0								4	Point Tupper, Nova Scotia, Canada	CA	CA07	12634	45.6	-61.3667	-571459	20220824133000	https://www.offshore-energy.biz/everwind-fuels-and-e-on-partner-up-for-green-ammonia-import/
1059977962	20220824	202208	2022	2022.6411	CAN	CANADIAN	CAN																		1	071	071	07	2	7.4	3	1	3	-2.37877401646843	4	Kenora, Ontario, Canada	CA	CA08	12660	49.7667	-94.4667	-567171	0								4	Kenora, Ontario, Canada	CA	CA08	12660	49.7667	-94.4667	-567171	20220824133000	https://www.kenoraonline.com/articles/ukraine-investigating-28000-russian-war-crimes-including-child-deaths-ambassador
1059977963	20220824	202208	2022	2022.6411	CAN	VANCOUVER	CAN																		1	111	111	11	3	-2.0	3	1	3	-0.5708848715509	1	Netherlands	NL	NL		52.5	5.75	NL	0								1	Netherlands	NL	NL		52.5	5.75	NL	20220824133000	https://menafn.com/1104748004/Xebras-Vicious-Citrus-Cannabis-Infused-Lemonade-Now-Selling
